tweet_id,tweet_text,class_label,split
914134332226330625,San Juan: Trump lashes out with good reason. #PuertoRico has NEVER received more aid faster.,other_relevant_information,train
913047145225375745,"From the South: .@EduardomteleSUR: Some communities havent had access to water since Irma, and now Hurricane Maria has worsened things.",other_relevant_information,train
913171275190870016,"RING THE ISLAND WITH NAVAL VESSELS, A/C CARRIERS FOR AIR EVAC, HOSPITAL SHIPS TO AID THE HOSPITALS AND INJURED AND LAND AMPHIBIOUS VEHICLES!",other_relevant_information,train
912413151571972096,Puerto Rico Hurricane Maria Relief Fund M&amp;T Bank Account # 9873254693,other_relevant_information,train
914642411854458880,MAKE IT VIRAL. PR Mayor blocking FOOD- TEARFUL PRs cop telling the truth about Hurricane Marias aid  via @YouTube,other_relevant_information,train
914205589047259136,.@USArmy #soldiers of the 602nd ASMC @FtBraggNC return to #USVI to provide medical assistance for #HurricaneMaria #ReliefEfforts.,other_relevant_information,train
914668099768422401,RT :Puerto Ricos cop telling the truth about Hurricane Marias aid San Joses mayor refuses to distribute Trumps Aid to her people !!!,other_relevant_information,train
914233070416535552,"@Dreamweasel Ive seen itwhy didnt they just stock their supplies better?check their pantries, garages, sheds, etc.",other_relevant_information,train
913794705011433472,Al Jazeera English: Puerto Rico demands more aid after Hurricane Maria devastation.,other_relevant_information,train
911724296539488256,RT @MorganRadford: Supplies &amp; Skills! @SamaritansPurse makes one of the *first* relief missions since #HurricaneMaria. @TodayShow,other_relevant_information,train
913033735435620352,Because God forbid we send aid simply because they’re HUMAN.,other_relevant_information,train
914982042479267846,RT @tinafoleymuelle: My thoughts are with all who are suffering in #LasVegasShootings and still trying to find some normalcy after #Hurrica,other_relevant_information,train
912385008798781441,@AutoblogGreen 69 911T with a Stage 2-ish street tune and a KTM Duke 390. Then Id zero out my loans and give the rest to Hurricane Maria relief.,other_relevant_information,train
913182468836118528,"NEW: @FLGovScott to visit #PuertoRico Thursday, offering aid after Hurricane #Maria  @MiamiHerald (w/ @stevebousquet)",other_relevant_information,train
912163680896167936,"RT @CDiggsKGUNWX: As expected, hurricane Maria continues moving north over cooler water &amp; will weaken as a result. Low effect on U.S. http",other_relevant_information,train
914129955222691840,While she stands in front of pallets of supplies..nice try @NBCNews,other_relevant_information,train
914199641536778240,A high level look at the status of roads across #PR as teams work through debris and other obstacles after #Maria.,other_relevant_information,train
913246236450443267,"@Anamadeit2105 @piedpenguin @ohkathleenelise @ViudaAlegre13 @justinjm1 @MarkRuffalo @realDonaldTrump Food, water and medical are top priorities - and doing well. (Ill just leave this here)",other_relevant_information,train
912985694548762624,"I dont understand this at all! ὄ9Anchor off coast. You can transfer food, water, &amp; medical supplies by helicopter &amp; smaller boats.",other_relevant_information,train
913066253547433984,Trump: the Atlantic is really really big! All water! Who knew? Hurricane Maria: Trump defends Puerto Rico response -,other_relevant_information,train
910630342939332611,It would mean a lot if you tweeted about this tragedy. Your platform could bring in countless donations @selenagomez. We love you. ❤️,other_relevant_information,train
913003776516268032,"Too little water, too little gas, too little care from those in power to do something #CongressActNow lift the #JonesAct #UnidosPorPuertoRico",other_relevant_information,train
914807056854605825,@PrisonPlanet  THIS POLICE WOMAN IS ON THE RADIO SAYING THE PUERTO RICAN MAYOR IS A LIAR WHO IS RESELLING SUPPLIES!,other_relevant_information,train
914682214927011840,RT @kellymnyc: Former FDNY Commissioner named Administrator for FEMA Region 2. Will head Puerto Rico recovery #HurricaneMaria,other_relevant_information,train
913330107858681856,"RT @ChazBeasley: Think about the things u use daily - power, cell service, running water - then think of not having them for 7 days. :",other_relevant_information,train
914358730380267520,@POTUS Distressed Puerto Rico cop tells the truth about Hurricane Marias aid– Mayor Yulin withholding distribution,other_relevant_information,train
913923167084613633,RT @skepticscience: Hurricane Maria’s destruction on Puerto Rico could spawn one of the largest mass migration events in the United http,other_relevant_information,train
914461843124637696,RT @CBSMiami: .@realDonaldTrump slams Puerto Rico mayor over poor leadership during recovery efforts #PuertoRico #HurricaneMaria /,other_relevant_information,train
912149337614032896,"Congress should give PR a Jones Act waiver for good, but 12 months is a good start to help rebuild the economy/infrastructure @julito77",other_relevant_information,train
914257460160065536,"RT @StephenEspinoza: And, unlike the earthquake in Haiti, we know about Hurricane Maria days in advance.",other_relevant_information,train
913147036358332418,Hurricane Maria: See the ongoing flooding in Puerto Rico via FOX NEWS #USCG #usarmy #usairforce #usnavy #usmarines #tricare,other_relevant_information,train
913779059481567234,"PR Agricultural Sec: local ag was devastatedexcept for tomatoes, as theyre out of season. #HurricaneMaria @PuertoRicoPUR",other_relevant_information,train
913482367091838976,"For Fla, fed Jones Act waived by @MikePenceVP a day after #HurricaneIrma. For Puerto Rico, happens Thurs -- a week after #HurricaneMaria",other_relevant_information,train
913099426964500480,RT @hurrtrackerapp: Some minor coastal flooding due to storm surge is already being felt on the Outer Banks. #Maria Ἲ5: @DHurstWNCN,other_relevant_information,train
914583228727664640,RT @denicefrohman: USPS locations where residents in Puerto Rico &amp; USVI can pickup mail:,other_relevant_information,train
910614148467314689,"Maria Knocks Out Power, Triggers Flooding In Puerto Rico.",other_relevant_information,train
913153699140300801,#PuertoRico was in dire economic straits before #HurricaneMaria hit &amp; now ongoing US-imposed restrictions are making recovery impossible,other_relevant_information,train
910727727862476800,"Hurricane Maria Floods San Juan, Knocks Out Power Across Puerto Rico",other_relevant_information,train
914129155742040064,Everyone pitching in except residents. Too dependent on others; where is their responsibility to join effirts to restore THEIR homes?,other_relevant_information,train
914610688315854848,Most Puerto Ricans don’t have access to drinking water after Hurricane Maria,other_relevant_information,train
914606324268376064,@ThomasWictor Actually PR &amp; VI recd aid Sep 10-12 for Hurricane Irma. Then developing hurricane Maria stopped all transports until Sep 17.,other_relevant_information,train
911923214137389056,@FEMA what is status of direct assistance in #vieques. #hurricanemaria,other_relevant_information,train
913385759876550656,Bcuz getting parts for oil production apparently more important than getting food /water to people! Stop the obscenity #PuertoRicoReliefNOW,other_relevant_information,train
912456973337194502,"RT @BetterschoolsFL: Had a chance to donate yet? Puerto Rico has just begun its long, difficult road to recovery from Hurricane Maria h",other_relevant_information,train
911927757206114304,"RT @bennydiego: @ABC Astounding its that high. Hurricane Harvey, Irma &amp; MariaWildfires, Nuclear threat, Hacking, and hes busy attackin",other_relevant_information,train
910647017608744961,"RT @Shahram_Tavasol: #Iran #News Videos: Hurricane Maria Cuts Electricity, Triggers Flooding Across Puerto Rico  htt",other_relevant_information,train
913042580056809473,"RT @RevKenGurley: The unsung, under-the-radar heroes of Hurricane Harvey, Irma, and Maria. The United States Military. We salute you! http",other_relevant_information,train
913481788865073159,"Puerto Rico is in a state of crisis. In the wake of Hurricane Maria, mass flooding and",other_relevant_information,train
913160967961358337,Rapper Pitbull lends his private plane to cancer patients stranded in Puerto Rico after Hurricane Maria,other_relevant_information,train
914574089746046976,You wont believe this!  Listen to this woman from Puerto Rico talk about why no one is getting help #hurricaneMaria,other_relevant_information,train
914516992165543937,@carter84262 @The_Real_DN @Achamber85 @JasonKander @ProfSteveKeen @realDonaldTrump New York Times reported on Thursday there were over 7200 troops and 2800 federal aid workers on the ground in PR,other_relevant_information,train
913443738613014528,America can invade and occupy Iraq and Afghanistan but it cant send aid to Puerto Rico,other_relevant_information,train
911787051229442048,CURRENT RADAR: 10:58PM EDT See Live scans:  #wx #news #weather #storm #hail #tornado #maria,other_relevant_information,train
912975446702256128,RT @leylasantiago: Govmt says its hard to get to remote areas on the island after #HurricaneMaria. So we went. What we found:,other_relevant_information,train
913471072787423238,"Maria hit Puerto Rico more than a week ago, leaving it without power and its roughly 3.4M people short on supplies.",other_relevant_information,train
910769714837823488,"RT @WeatherNation: Gurabo, PR experienced the full wrath of Hurricane Marias winds and flooding Wednesday.",other_relevant_information,train
911557349860630528,RT @MSN: Dam Fails as Puerto Rico Endures More Flooding from Hurricane Maria,other_relevant_information,train
910554909740806146,Hurricane Maria Floods Streets in Puerto Rico  #Dominica #HurricaneMaria #HurricaneJose,other_relevant_information,train
910620432331608065,Thousands of Puerto Ricans take refuge in shelters as island braces for Hurricane #Marias direct hit,other_relevant_information,train
914806055305187328,"RT @USCGSoutheast: The #USCG delievers fuel and water to Vieques, Puerto Rico in response to #HurricaneMaria.",other_relevant_information,train
912051100102078466,RT @johnlundin: .@realDonaldTrump: This just in from @HillaryClinton #Maria #PuertoRico #hurricane #FEMA #DOD,other_relevant_information,train
910708181646630912,Puerto Ricans are American citizens. They serve in our military. To leave them without the help they need would be criminal.,other_relevant_information,train
913450946042236929,Today @USAREC_CG and I were in the @MiamiBattalion footprint to get updates on families affected by Hurricane Irma and Hurricane Maria. #USAREC #ArmyTeam #Committed,other_relevant_information,train
914924523798937600,Tesla is shipping hundreds of Powerwall battery systems to Puerto Rico,other_relevant_information,train
914485821302038530,RT @ScreamNevermore: @77klg7 @neithskye @TheRickyDavila He WAS stopping foreign aid from getting to Puerto Rico.,other_relevant_information,train
913123376784273410,US Department of Defense estimates 44% of Puerto Rico doesnt have drinking water. This is our government: #PR #JonesAct #HurricaneMaria,other_relevant_information,train
913023136593055744,"Citizens of the USA won’t be able to get more accessible aid because the admin doesn’t care about those who aren’t white, shame on us.",other_relevant_information,train
914215887057641474,RT @VetrepreneurOne:  What a #difference a #day #makes (#HurricaneMaria #Aftermath) --&gt;,other_relevant_information,train
914484089838870535,@HillaryClinton 2 islands #Dominica MOVES ON after #HurricaneMaria CITIZENS TAKE REINS on recovery Lucky NO @uscapitol to depend on!,other_relevant_information,train
913923389349335040,Couple braves floods from Hurricane Maria to save their seven dogs  via @nypost,other_relevant_information,train
910755233642553344,Philly Puerto Rican community mobilizes to generate Hurricane aid,other_relevant_information,train
914371903355224065,"As they watch loved ones head to shelters, neighbors say its tough to deal with uncertainty #Levittown #cataño #puertorico #hurricanemaria",other_relevant_information,train
913174466087198720,"Satellite images show an island devoid of light. Cellular phone service is non-existent. Millions of people could face an extended period without clean water, refrigeration, safe food or medical supplies.",other_relevant_information,train
