tweet_id,tweet_text,class_label,split
910549451214872577,Hurricane Maria is ravaging the same islands Irma just devastated — photos show the damage  via @SciInsider,infrastructure_and_utility_damage,train
913879154789056512,#SanLorenzo #PuertoRico left in isolation from outside world after roads washed out by #HurricaneMaria @Telemundo51 @lisettmarit51,infrastructure_and_utility_damage,train
912123826217025536,"Our grading maps of #Dominica after #HurricaneMaria shows thousands of houses destroyed or severely damaged, collpased bridges &amp; roadblocks",infrastructure_and_utility_damage,train
913340133700767744,"In the USVI, Hurricane Maria Drowned after Irma Destroyed",infrastructure_and_utility_damage,train
911620273488703488,RT @ItsJalissaG: Seeing all the damage hurricane Maria has done hurts my heart,infrastructure_and_utility_damage,train
910562603264602113,My dads home in Puerto Rico is completely destroyed from Hurricane Maria ὤ1,infrastructure_and_utility_damage,train
911578790144421888,"Now that Maria has caused more damage to the Virgin Islands, Dominica, &amp; Puerto Rico, I will be updating this thread throughout the week",infrastructure_and_utility_damage,train
910648665022369792,RT @eveahe: Once were able to go outside were going to find our island destroyed.,infrastructure_and_utility_damage,train
912408064535363590,#Univision map offers up-to-date info about damage in #PuertoRico  via @engadget,infrastructure_and_utility_damage,train
911780514801094657,Water still flooding parts of the Baldorioty on way to SJU airport to pick. #PuertoRico #HurricaneMaria #HuracanMaria (Video 2),infrastructure_and_utility_damage,train
910719187504394240,"RT @LiveStormsMedia: 9-20-2017 San Juan, Puerto Rico Hurricane Maria damage, flooding, clean up:  via @YouTube",infrastructure_and_utility_damage,train
914493067025149953,"By the numbers: Hurricane Maria damage, recovery in Puerto Rico: As of Satu.. #usa #news",infrastructure_and_utility_damage,train
910790000467361793,The Island Is Destroyed: Hurricane Maria leaves 100 per cent of Puerto Rico without power  .,infrastructure_and_utility_damage,train
910638128297385984,This is the most WSJ article ever. (Emergency officials say that the whole of Puerto Rico was destroyed by Maria):,infrastructure_and_utility_damage,train
913962908890959872,"Roads gradually improving, @RadioFreeTom, but still no easy way around the island, or to the interior.",infrastructure_and_utility_damage,train
